市場別,報告年度,公司代號,公司名稱,有害廢棄物量,非有害廢棄物量,廢棄物總量,資料範圍,廢棄物密集度,廢棄物密集度-單位,驗證狀態,網絡中心性,漂綠標籤,風險等級,異常標籤
上市,2022,4958.0,臻鼎-KY,52907.0,27402.0,80309.0,大陸園區與台灣園區,0.47,百萬元營業額,UL2799 Zero Waste to Landfill,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,4960.0,誠美材,903.0,3111.0,4014.0,僅母公司,0.129,產能(仟米平方),ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,4961.0,天鈺,0.0,61.1,61.1,天鈺總部篤行據點及新竹公道五據點,0.0031,百萬元營業額,AA1000 Type2 中度保證等級,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,4967.0,十銓,1.82,11.34,13.16,涵蓋範圍僅母公司,0.0196,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,4968.0,立積,0.2087,20.3498,20.5585,母公司,0.006,百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,4976.0,佳凌,0.0,0.0,0.0,nan,0.0,,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,4977.0,眾達-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,4989.0,榮科,626.77,71.82,698.59,本公司,0.0672,產量:噸,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,4994.0,傳奇,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,4999.0,鑫禾,0.0,34.2,34.2,母公司,0.0001,千元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,5007.0,三星,0.0,450.0,450.0,母公司,0.0705,百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,5203.0,訊連,0.0,0.0,62.8,僅母公司台北總部,0.0446,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,5215.0,科嘉-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,5222.0,全訊,4.535,24.2926,28.8276,個別報表所有廠區,0.0278,百萬元營業額,ISO 9001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,5225.0,東科-KY,7.091,771.4792,778.5702,東科全集團（不含ScS）,0.0618,百萬元營業額,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,5234.0,達興材料,593.0,219.0,812.0,所有生產廠區,0.21,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,5243.0,乙盛-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,5244.0,弘凱,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,5258.0,虹堡,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,5269.0,祥碩,0.0,0.0,19.8704,"111/1/1~12/31, 範圍:祥碩總公司辦公室",0.379,營業額(億元),Unknown,0.0011997600479904018,無漂綠跡象,高風險,正常
上市,2022,5283.0,禾聯碩,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,5284.0,jpp-KY,0.0,0.0,142.473,經寶精密工業股份有限公司,0.0695,百萬元營業額,Thai Ministrial Regulation,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,5285.0,界霖,144.63,14.51,159.14,界霖科技楠梓廠區,0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,5288.0,豐祥-KY,5221.92,15410.1,20632.02,主要營運孫公司台灣豐祥及越南VPIC1,0.0026,仟元營業額,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,5306.0,桂盟,0.0,0.0,176.0,母公司及合併財務報表之子公司(桂盟企業),0.05,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,5388.0,中磊,40.778,604.595,645.373,本公司(&#12149;南廠),0.659,員工人數(&#12149;南廠),Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,5434.0,崇越,0.0,0.0,15.92,母公司,0.0005,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,5469.0,瀚宇博,4876.655,573.963,5450.618,瀚宇博德股份有限公司,0.0029,產品,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,5471.0,松翰,0.0,0.0,0.2,僅母公司,0.0001,營業額(新台幣仟元),ISO9001 ISO14001 QC080000,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,5484.0,慧友,0.0,0.15,0.15,母公司111年存貨報廢的重量,0.5102,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,5515.0,建國,0.0,0.0,15338.93,工地,0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,5519.0,隆大,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,5521.0,工信,0.0,0.0,109800.41,僅母公司,23.74,百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,5522.0,遠雄,0.0,0.0,10847.21,包含合併財務報表之母子公司,0.4081,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,5525.0,順天,0.0,44.8,44.8,母公司,0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,5531.0,鄉林,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,5533.0,皇鼎,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,5534.0,長虹,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,5538.0,東明-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,5546.0,永固-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,5607.0,遠雄港,0.0,0.0,0.0,nan,0.0,,Unknown,0.0008998200359928014,可能漂綠,高風險,正常
上市,2022,5608.0,四維航,0.0,0.0,383.063,母子孫公司所屬船舶,0.5418,廢棄物總量/(海勤船員+辦公室員工人數),Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,5706.0,鳳凰,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,5871.0,中租-KY,0.0,0.0,229.63,全台灣地區,0.0,,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,5876.0,上海商銀,0.0,264.0,264.0,僅母公司,0.0094,百萬元營業額,1.確信準則3000號 2.通過ISO 14001驗證,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,5880.0,合庫金,0.0,0.0,452.61,集團全據點334處,0.0085,佰萬元淨收益,ISO 14064溫室氣體排放盤查,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,5906.0,台南-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,5907.0,大洋-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,6005.0,群益證,0.0,67.4838,67.4838,母公司,1.1958,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6024.0,群益期,0.0,2.5042,2.5042,全台營運據點,0.001,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6108.0,競國,1355.0,54.0,1409.0,本公司,0.0015,產品,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6112.0,邁達特,0.0,0.0,2.41,"""1. 邁達特數位股份有限公司(台北總部)
 2. 啟迪國際資訊股份有限公司(台北總部)
 3. 聚上雲股份有限公司""",0.0002,百萬元營業額,本公司廢棄物量數據經2022永續報告書驗證。,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6115.0,鎰勝,5.913,1919.921,1925.834,母公司及海外子公司,1925.834,產品,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6116.0,彩晶,3929.34,7575.93,11505.27,母公司及子公司(南京瀚宇彩欣科技,0.67,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6117.0,迎廣,0.0,337.52,337.52,母公司,0.0002,千元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,6120.0,達運,223.0,5362.0,5585.0,包含本公司及合併財務報表內子公司,0.39,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6128.0,上福,0.0,463.03,463.03,上福全球在台灣營運據點為主(包含本廠、二廠及三廠),0.0003,仟元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6133.0,金橋,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,6136.0,富爾特,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,6139.0,亞翔,0.0,0.0,11.97,亞翔工程(股)公司三個辦公室,0.0011,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6141.0,柏承,5752.0,277.789,6029.789,昆山子公司廠區,0.2937,仟元營業額,ISO 9001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6142.0,友勁,3.06,61.59,64.65,母公司,0.0191,百萬元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,6152.0,百一,0.0,0.0,1.224,母公司,0.0,,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6153.0,嘉聯益,890.0,1550.0,2440.0,僅母公司樹林廠,0.0,,UL2799,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6155.0,鈞寶,17.66,59.24,76.9,母公司,0.0,,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,6164.0,華興,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,6165.0,浪凡,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,6166.0,凌華,0.88,3.405,4.285,2022/1/1-2022/12/31,0.0005,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6168.0,宏齊,4.212,86.7034,90.9154,母公司,0.0,千元營業額,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,6176.0,瑞儀,57.85,5744.46,5802.31,台灣與中國大陸製造廠區,0.0007,產品塑膠粒投料量(公斤),ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,6177.0,達麗,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,6183.0,關貿,0.0,1.903,1.903,總公司,0.0008,總重量(噸)/營業額(百萬),ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6184.0,大豐電,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,6189.0,豐藝,0.0,5312.0,5312.0,母公司,0.0,,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6191.0,精成科,46497.0,22886.1,69383.1,包含合併財務報表之母子公司,2.861,百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,6192.0,巨路,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,6196.0,帆宣,0.0,0.0,197.62,湖口廠、頭份廠、南科一、二、三、五廠,0.0039,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6197.0,佳必琪,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,6201.0,亞弘電,0.0,0.0,33.94,母公司,0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6202.0,盛群,0.0,0.0,11.4481,母公司,0.0019,百萬元營業額,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6205.0,詮欣,0.0,0.0,0.0,nan,0.0,,ISO 14001,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,6206.0,飛捷,0.0,0.0,211.56,飛捷母公司(內湖總部及林口工廠),0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6209.0,今國光,43.335,129.908,173.243,111年今國集團,0.0876,百萬元營業額,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6213.0,聯茂,547.49,538.88,1086.37,母公司,0.0,,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6214.0,精誠,0.0,68.7,68.7,僅母公司,0.056,員工人數,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,6215.0,和椿,0.0,6.9,6.9,母公司,0.0038,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6216.0,居易,0.0,15.0,15.0,一般事業廢棄物,0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6224.0,聚鼎,33773.0,63370.0,97143.0,母公司,0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6225.0,天瀚,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,6226.0,光鼎,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,6230.0,尼得科超眾,0.0,0.0,34.3,中興廠,0.0028,百萬元營業額,ISO 14001,0.0014997000599880023,無漂綠跡象,高風險,正常
上市,2022,6235.0,華孚,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,6239.0,力成,2495.25,5339.83,7835.08,僅台灣地區力成科技,0.15,百萬元營業額,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6243.0,迅杰,0.0,0.0,0.4134,母公司,0.0005,百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,6257.0,矽格,13.0181,278.522,291.5401,矽格北興廠區 中興廠區 湖口廠區,0.0275,百萬元營業額,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6269.0,台郡,2127.0,1675.0,3802.0,僅母公司,0.004,產品,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6271.0,同欣電,536.81,1089.17,1625.98,"""資料涵蓋合併財務報表之母子公司，共四個廠區，不含總部辦公室
 1.台北廠-新北市鶯歌區鶯桃路365巷55號
 2.龍潭廠-桃園市龍潭區龍園五路21號
 3.竹北廠-新竹縣竹北市泰和路84號與 昌益辦公室-新竹縣竹北市環科一路1號6樓之1號
 4.菲律賓廠-103Prosperity Ave, Calamba, 4037 Laguna, Philippines""",0.11,百萬元營業額,ISO 14001,0.0017996400719856027,無漂綠跡象,高風險,正常
上市,2022,6277.0,宏正,0.0,0.0,0.0,nan,0.0,,Unknown,0.0005998800239952009,可能漂綠,高風險,正常
上市,2022,6278.0,台表科,378.33,2655.26,3033.59,母公司及子公司-峻凌電子(蘇州)有限公司,0.04,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6281.0,全國電,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,6282.0,康舒,110.58,3846.85,3957.43,包含合併財務報表之母子公司,0.16,百萬元營業額,ISO 9001&14001& UL2799,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6283.0,淳安,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,6285.0,啟碁,0.0,0.0,6072.01,廢棄物量計算範圍為碁總部、力行廠、南科廠、佳、新、基永昌（昆山與南京）、越南廠。,0.064,百萬元營業額,2022年碁科技永續報告書確認符合SASB對應行業準則、GRI準則依循以及AA1000第一類型中度保證等級,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6288.0,聯嘉,19.125,70.758,89.883,"""組織邊界
 
 台灣總公司(聯嘉光電股份有限公司)
 地址：350苗栗縣竹南鎮科東一路2號
 
 外倉
 地址：350苗栗縣竹南鎮和興路364號""",0.0235,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6405.0,悅城,3571.22,222.22,3793.44,母公司,10.1158,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6409.0,旭隼,2.95,573.0,575.95,"1.旭隼科技在營運過程中所處理的全部固體廢物（即不可回收、再利用或焚燒的廢棄物用於能源回收） 2.2022年產生的總廢棄物3,798公噸;使用/回收/出售的廢棄物總量3,225公噸;處置的廢物總量573公噸",0.7783,單位:百萬美金營業額,ISO 9001 .ISO 4001 .ISO45001 ; 採用ISAE3000及ISAE3410進行確信,0.0020995800839832034,無漂綠跡象,高風險,正常
上市,2022,6412.0,群電,75.71,3325.85,3401.56,東莞廠、蘇州廠、重慶廠、泰國廠,0.083,百萬元營業額,ISO 14001；蘇州廠UL 2799: UL,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6414.0,樺漢,0.0,0.0,2.561,僅母公司,0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6415.0,矽力*-KY,0.0,0.0,469.2,矽力杰半導體技術（杭州）有限公司,0.02,千元營業額,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6416.0,瑞祺電通,0.0,0.31,0.31,僅母公司,0.0001,百萬元營業額,ISO 14001,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6426.0,統新,0.0,0.0,22.2848,母公司,0.0,,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6431.0,光麗-KY,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,6438.0,迅得,0.0,91.56,91.56,僅母公司,0.0268,百萬元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
上市,2022,6442.0,光聖,0.0,36.055,36.055,僅母公司,0.012,百萬元營業額,Unknown,0.00029994001199760045,無漂綠跡象,高風險,正常
上市,2022,6443.0,元晶,1318.7,3223.6,4542.3,111年新竹廠及屏東廠加總,0.504,百萬元營業額,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6446.0,藥華藥,6.806,18.105,24.911,母公司藥華醫藥+子公司泛泰醫療,0.158,產品,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6449.0,鈺邦,0.0,0.0,0.0,nan,0.0,,Unknown,0.00029994001199760045,可能漂綠,高風險,正常
上市,2022,6451.0,訊芯-KY,36.33,32.88,69.21,2022.1~2022.12訊芯電子科技(中山)有限公司及訊芸電子科技(中山)有限公司之廣東省中山市廠區(廣東省固體廢物環境監管信息平臺),0.76,萬元產值， 2022.1~2022.12訊芯電子科技(中山)有限公司及訊芸電子科技(中山)有限公司之廣東省中山市廠區,Unknown,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6456.0,GIS-KY,826.69,15538.69,16365.38,本公司及子公司所有廠區,0.0,,ISO 14001,0.0008998200359928014,無漂綠跡象,高風險,正常
上市,2022,6464.0,台數科,0.0,0.0,4.77,僅母公司,0.0003,千元營業額,Unknown,0.0005998800239952009,無漂綠跡象,高風險,正常
