"公司代號","公司名稱","英文簡稱","申報原因","產業類別","報告書內容涵蓋期間","編製依循準則","第三方驗證單位","第三方採用標準","會計師確信驗證單位","會計師確信採用標準","會計師確信意見類型","永續報告書網址","永續報告書檔案","上傳日期","修正後報告書","修正後報告書上傳日期","永續報告書英文版網址","永續報告書英文版檔案","英文版上傳日期","英文版修正後報告書","英文版修正後報告書上傳日期","報告書聯絡資訊","備註"
"3413","京鼎精密科技股份有限公司","Fiti","係自願編製與申報","半導體業","2023/01/01~2023/12/31","本報告書依據參考最新全球永續性報告協會 GRI 準則 2021 年版（GRI Sustainability Reporting Standards, GRI Standards）永續報導準則參照選項，並以AA 1000當責性原則標準(Account Ability Principle Standard, APS) 的重大性、包容性、回應性及衝擊性原則進行撰寫，並參照美國永續會計準則委員會(Sustainability Accounting Standards Board，簡稱 SASB) 針對半導體產業(Semiconductors) 發布的揭露標準進行揭露與撰寫。於附錄提供 GRI 永續性報導準則內容索引。","台灣檢驗科技股份有限公司(SGS)","AA1000 第1類型(Type1) 中度保證","","","","https://www.foxsemicon.com/zh-tw/csr_report.aspx","","2024/08/29","","","FITI GROUP (foxsemicon.com) ","","2024/08/30","","","聯絡窗口︰京鼎精密科技股份有限公司ESG委員會  信箱︰fiti.csr@foxsemicon.com 電話︰037-580088#2605 傳真︰037-582690 總部地址: 35053新竹科學工業園區竹南園區苗栗縣竹南鎮科中路16號 公司網址：http://www.foxsemicon.com","無"
"3416","融程電訊股份有限公司","Winmate","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.winmate.com/upload/Corporate/ESG_2023.pdf","","2024/08/20","","","","","","","","csr@winmate.com.tw",""
"3419","譁裕實業股份有限公司","WHAYU","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.whayu.com","","2024/08/23","","","","","","","","IR@whayu.com","無"
"3443","創意電子股份有限公司","GUC","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","BSI","AA1000 第1類型(Type1) 中度保證","","","","https://www.guc-asic.com/tw/esg-report.php","","2024/05/27","","","https://www.guc-asic.com/en/esg-report.php","","2024/08/07","","","gina.chiu@guc-asic.com","無"
"3454","晶睿通訊股份有限公司","VIVOTEK","係自願編製與申報","光電業","2023/01/01~2023/12/31","GRI準則","BSI 英國標準協會","Type 1 中度保證等級","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.vivotek.com/zh-Hant/csr/content/9","","2024/08/28","","2024/08/30","https://www.vivotek.com/csr/content/9","","2024/11/08","","","csr@vivotek.com",""
"3481","群創光電股份有限公司","INX","資本額達新臺幣二十億元以上者","光電業","2023/01/01~2023/12/31","GRI、SASB","SGS","AA1000 第2類型(Type2) 高度保證","","","","https://www.innolux.com/tw/esg/interaction/report_download.html","","2024/08/09","","","https://www.innolux.com/en/esg/interaction/report_download.html","","2024/08/09","","","boya.yu@innolux.com",""
"3504","揚明光學股份有限公司","Young Optics","係自願編製與申報","光電業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.youngoptics.com/relationship-44-60-page93","","2024/08/01","","","https://www.youngoptics.com/en/relationship-44-60-page93","","2024/08/30","","","ir.yo@youngoptics.com、 csr.yo@youngoptics.com",""
"3515","華擎科技股份有限公司","ASROCK","係自願編製與申報","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","台灣德國北德技術監護顧問股份有限公司（TUV NORD）","AA1000 第1類型(Type1) 中度保證","","","","https://www.asrock.com/general/CSR.tw.asp?cat=CSRReport","","2024/08/29","","","","","","","","Jeff_Lo@asrock.com.tw",""
"3532","台塑勝高科技股份有限公司","FST","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","BSI","AA1000 第1類型(Type1) 中度保證","","","","https://www.fstech.com.tw/FPC_Fstech_Web/fst_csr.html?page=pills-resource","","2024/06/28","","2024/08/20","https://www.fstech.com.tw/FPC_Fstech_Web/fst_csr.html?page=pills-resource","","2024/08/20","","","tqwu@fstech.com.tw",""
"3533","嘉澤端子工業股份有限公司","LOTES","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","GREAT格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.lotes.cc/zh-tw/responsibility.php#esg_report","","2024/08/09","","","https://www.lotes.cc/en/responsibility.php#esg_report","","2024/08/09","","","hr@lotestech.com",""
"3545","敦泰電子股份有限公司","FocalTech","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","優麗國際管理系統驗證股份有限公司(DQS)","AA1000 第1類型(Type1) 中度保證","","","","https://www.focaltech-electronics.com/zh-TW/download/index","","2024/08/12","","","https://www.focaltech-electronics.com/upload/media/esg/esg-report-download/2023%20ESG%20Report_EN_20240829.pdf","","2024/09/03","","","joy.lee@focaltech-electronics.com","無"
"3557","嘉威生活股份有限公司","JiaWei","係自願編製與申報","居家生活","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.jiaweils.com/FileList/C000020","","2024/08/28","","","","","","","","lorilin@jiaweils.com",""
"3563","牧德科技股份有限公司","MACHVISION","係自願編製與申報","光電業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.machvision.com.tw/index.php/zh-tw/responsibility/esgreport","","2024/09/30","","","","","","","","汪首恩 03-5638599#368",""
"3576","聯合再生能源股份有限公司","URE","資本額達新臺幣二十億元以上者","光電業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.urecorp.com/social_trust.php","","2024/08/14","","2024/10/01","https://www.urecorp.com/en/social_trust.php","","2024/09/18","","2024/10/01","(02)26562000分機58183",""
"3583","辛耘企業股份有限公司","Scientech","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.scientech.com.tw/zh-hant/pages/%E6%B0%B8%E7%BA%8C%E7%99%BC%E5%B1%95%E5%A0%B1%E5%91%8A.aspx","","2024/08/22","","","","","","","","ESH@scientech.com.tw",""
"3592","瑞鼎科技股份有限公司","Raydium","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","SGS台灣檢驗科技股份有限公司","AA1000 第2類型(Type2) 中度保證","","","","https://esg.rad-ic.com/esg/information/report/ESGreport","","2024/08/29","","2024/11/18","https://esg.rad-ic.com/esg/information/report/ESGreport/","","2024/09/18","","2024/11/18","ESG@rad-ic.com","無"
"3596","智易科技股份有限公司","Arcadyan","資本額達新臺幣二十億元以上者","通信網路業","2023/01/01~2023/12/31","GRI準則","「法國標準協會」亞太公司「艾法諾國際股份有限公司」	","AA1000 第1類型(Type1) 中度保證","","","","https://csr.arcadyan.com/zh-hant/resources/reports/","","2024/08/27","","","https://csr.arcadyan.com/zh-hant/resources/reports/","","2024/08/27","","","shaina_fang@arcadyan.com",""
"3605","宏致電子股份有限公司","ACES","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","德國萊茵TUV (TUV R heinland）查證","AA1000 第1類型(Type1) 中度保證","","","","https://www.acesconn.com/tw/about5_1","","2024/08/30","","","","","","","","shihyi.chen@acesconn.com","無"
"3617","碩天科技股份有限公司","CyberPower","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://esg.cyberpower.com/zh/esg-report","","2024/08/30","","","","","","","","esg@cyberpower.com；investor@cyberpower.com",""
"3645","達邁科技股份有限公司","TMT","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","新加坡商英國標準協會集團私人有限公司臺灣分公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.taimide.com.tw/zh/article-721176","","2024/08/30","","2024/10/01","https://www.taimide.com.tw/","","2024/11/29","","","amy_chung@taimide.com.tw",""
"3653","健策精密工業股份有限公司","JENTECH","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.jentech.com.tw/zh/%E4%BC%81%E6%A5%AD%E7%A4%BE%E6%9C%83%E8%B2%AC%E4%BB%BB","","2024/09/30","","2024/11/29","","","","","","kueihetsai@jentech.com.tw",""
"3661","世芯電子股份有限公司","Alchip","係自願編製與申報","半導體業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.alchip.com/tw/About_Alchip/esg/report","","2024/08/23","","","https://www.alchip.com/upload/2024_10_15/1_20241015090848syao5d11M1.pdf","","2024/10/15","","","ping@alchip.com",""
"3665","貿聯控股(BizLink Holding Inc.)","BHI (BizLink)","係自願編製與申報","其他電子業","2023/01/01~2023/12/31","GRI準則","台灣德國北德技術監護顧問股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.bizlinktech.com/zh-tw/esg/detail/11","","2024/07/05","","","https://www.bizlinktech.com/esg/detail/11","","2024/07/12","","","jason_yin@bizlinktech.com",""
"3669","圓展科技股份有限公司","AVer","係自願編製與申報","通信網路業","2023/01/01~2023/12/31","GRI準則","台灣檢驗科技股份有限公司 (SGS) ","AA1000 第1類型(Type1) 中度保證","","","","https://esg.aver.com/","","2024/08/30","","","","","","","","IR.AVI@aver.com",""
"3673","TPK Holding Co., Ltd.","TPK","資本額達新臺幣二十億元以上者","光電業","2023/01/01~2023/12/31","依循標準 GRI永續性報導準則、SASB、TCFD、台灣證券交易所《上市公司編制與申報永續報告書作業辦法》進行相關揭露。","","","國富浩華聯合會計師事務所","ISAE 3000","有限確信","https://www.tpk.com/","","2024/08/26","","","https://www.tpk.com/en/esg#ESGreport","","2024/10/24","","","ESG@tpk.com",""
"3679","新至陞科技股份有限公司","Nishoku","係自願編製與申報","電子零組件業","2023/01/01~2023/12/31","GRI準則","","","","","","https://www.nishoku.com.tw/Content/Upload/files/Nishoku-2023ESG(CH)-20240826.pdf","","2024/08/26","","","https://www.nishoku.com.tw/Content/Upload/files/Nishoku-2023ESG(EN)-20241122.pdf","","2024/11/29","","","Sammi <sammi_lin@nishoku.com.tw>",""
"3701","大眾全球投資控股股份有限公司","FICG","資本額達新臺幣二十億元以上者","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","BSI英國標準協會","AA1000 第1類型(Type1) 中度保證","","","","https://www.ficg.com.tw/wp-content/uploads/2024/08/2023_FICG_ESG_Report.pdf","","2024/08/15","","2024/09/12","https://www.ficg.com.tw/wp-content/uploads/2024/09/2023_FICG_ESG_Report_EN.pdf","","2024/09/30","","","FICG_ESG@fic.com.tw",""
"3702","大聯大控股股份有限公司","WPG","資本額達新臺幣二十億元以上者","電子通路業","2023/01/01~2023/12/31","GRI準則","","","Deloitte 勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.wpgholdings.com/esg_area/year_report","","2024/06/28","","2024/07/18","https://www.wpgholdings.com/esg_area/year_report/en","","2024/08/08","","","wpgh_csr@wpgholdings.com","無"
"3703","欣陸投資控股股份有限公司","CHC","資本額達新臺幣二十億元以上者","建材營造","2023/01/01~2023/12/31","GRI準則","","","","","","https://reurl.cc/OMNmyD","","2024/06/27","","","https://www.continental-holdings.com/en/csr/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb%e5%a0%b1%e5%91%8a%e6%9b%b8/","","2024/09/27","","","yuwu@continental-holdings.com",""
"3704","合勤投資控股股份有限公司","Zyxel Group","資本額達新臺幣二十億元以上者","通信網路業","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.zyxelgroup.com/ESG/report","","2024/08/30","","2024/10/17","https://www.zyxelgroup.com/ESG/report","","2024/10/17","","","csr@zyxelgroup.com",""
"3705","永信國際投資控股股份有限公司","Y.S.H.","資本額達新臺幣二十億元以上者","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","資誠聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","http://www.yungshingroup.com/article/articles.aspx?r=175","","2024/08/29","","","","","","","","investor@yungshingroup.com",""
"3706","神達控股股份有限公司","MHC","資本額達新臺幣二十億元以上者","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","SGS 台灣檢驗科技股份有限公司","AA1000 第2類型(Type2) 中度保證","","","","https://www.mitac.com/zh-TW/csr_reports/index","","2024/08/28","","","https://www.mitac.com/en-global/csr_reports/index","","2024/09/20","","","stock@mic.com.tw",""
"3708","上緯國際投資控股股份有限公司","Swancor","屬化學工業者","綠能環保","2023/01/01~2023/12/31","GRI準則","","","Deloitte 勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.swancor.com/tw/csr/reports","","2024/08/30","","","","","","","","CSR@swancor.com",""
"3711","日月光投資控股股份有限公司","ASEH","資本額達新臺幣二十億元以上者","半導體業","2023/01/01~2023/12/31","GRI準則","","","Deloitte 勤業眾信聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.aseglobal.com/ch/pdf/aseh-2023-csr-ch-final.pdf","","2024/08/28","","2024/09/12","https://www.aseglobal.com/en/pdf/aseh-2023-csr-en-final.pdf","","2024/08/28","","2024/09/30","Vicky_wu@aseglobal.com",""
"3712","永崴投資控股股份有限公司","FITH","資本額達新臺幣二十億元以上者","電腦及週邊設備業","2023/01/01~2023/12/31","GRI準則","艾法諾國際股份有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.fit-holding.com/report/","","2024/08/26","","2024/11/01","","","","","","stakeholders@fit-holding.com",""
"3714","富采投資控股股份有限公司","ENNOSTAR","資本額達新臺幣二十億元以上者","光電業","2023/01/01~2023/12/31","GRI準則、永續會計準則理事會 (Sustainability Accounting Standards Board，SASB )準則","台灣德國萊因 ( TUV Rheinland ","AA1000 第2類型(Type2) 中度保證","","","","https://www.ennostar.com/docs?tid=5&taid=2023","","2024/08/29","","","https://www.ennostar.com/docs?tid=5","","","","","Sandy_Tseng@Ennostar.com",""
"3715","定穎投資控股股份有限公司","Dynamic Holding","資本額達新臺幣二十億元以上者","電子零組件業","2023/01/01~2023/12/31","SASB、GRI、TCFD、TNFD","","","安永聯合會計師事務所","確信準則3000號(原公報第一號)","有限確信","https://www.dynaholding.com/csr/report.html","","2024/08/26","","","https://www.dynaholding.com/en/csr/report.html","","2024/09/23","","","定穎ESG 永續委員會 蔡佳楨 ; 地址：33846 桃園市蘆竹區民權路50 號6 樓 ; 電話：03-349 3300 分機7107 ; Email：Irene_Tsai@dynamicpcb.com ; Website：www.dynaholding.com",""
"3716","中化投資控股股份有限公司","Cenra Inc.","","生技醫療業","","","","","","","","","","","","","https://www.cenra.com/uploads/images/Invester/information-disclosure/112/19-112.pdf","","2024/12/02","","","",""
"4104","佳醫健康事業股份有限公司","EXCELSIOR 　","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","","","","https://www.excelsiormedical.com.tw/esg/","","2024/08/29","","","","","","","","csr@excelsior.com.tw",""
"4106","雃博股份有限公司","WELLELL","係自願編製與申報","生技醫療業","2023/01/01~2023/12/31","GRI準則","","","","","","https://tw.wellell.com/zh-tw/esg-area/Sustainability_report","","2024/08/27","","","https://www.wellell.com/en/esg-area/sustainability_report_download","","2024/11/05","","","smile.ho@wellell.com","本年度報告書亦有參照SASB準則"
